time,outdoor_temp_C,global_irradiance_W_m2,effective_outdoor_temp_C,room_air_setpoint_C,dynamic_heating_balance_temp_C,is_night_setback,heating_degree_K,heat_loss_indicator_kW,usable_solar_gain_kW,space_user_modifier,dhw_user_modifier,is_vacation,space_heating_load_kW,dhw_load_kW,total_heat_load_kW
2025-02-11 00:00:00,-0.5,0.0,0.4760748733869739,20.0,15.0,0,14.523925126613026,95.51779696025622,9.114774582726335,1.0,1.0,0,755.9711501762685,3.641243537315576,759.6123937135841
2025-02-11 01:00:00,-1.0,0.0,0.14956826726580005,20.0,15.0,0,14.8504317327342,97.39954922062539,7.715490110775316,1.0,1.0,0,789.4104625569485,3.6412792798178724,793.0517418367664
2025-02-11 02:00:00,-1.4,0.0,-0.19319502003079495,20.0,15.0,0,15.193195020030794,99.36955101885832,6.5310213773455645,1.0,1.0,0,821.7678214854292,3.643547413273645,825.4113688987028
2025-02-11 03:00:00,-1.5,0.0,-0.48225925827837157,20.0,15.0,0,15.482259258278372,101.02669155817559,5.528390240792948,1.0,1.0,0,851.8407244874775,3.710467670513826,855.5511921579913
2025-02-11 04:00:00,-1.9,0.0,-0.7958624001549615,20.0,15.0,0,15.795862400154961,102.82023001292318,4.679681306894852,1.0,1.0,0,880.3270775209991,4.617656316705069,884.9447338377041
2025-02-11 05:00:00,-2.1,0.0,-1.0843366160078216,20.0,15.0,0,16.08433661600782,104.46620424750641,3.961264704598718,1.0,1.0,0,906.8741809802152,10.107525325524076,916.9817063057393
2025-02-11 06:00:00,-2.4,0.0,-1.3753603262885172,20.0,15.0,0,16.37536032628852,106.12306601483881,3.353138179897032,1.0,1.0,0,931.8080678292883,23.752842167053664,955.560909996342
2025-02-11 07:00:00,-2.6,13.0,-1.6462496631331875,20.0,15.0,0,16.646249663133187,107.66205970950082,3.4153915732446705,1.0,1.0,0,953.1761689124559,33.07540546238968,986.2515743748455
2025-02-11 08:00:00,-2.1,100.0,-1.7466188823292128,20.0,15.0,0,16.746618882329212,108.23150271095247,7.32969257262668,1.0,1.0,0,956.9572512261037,24.275679595530505,981.2329308216342
2025-02-11 09:00:00,-0.7,225.0,-1.5151076051353096,20.0,15.0,0,16.51510760513531,106.9173932382133,16.1913593624867,1.0,1.0,0,927.419590056922,12.104446876248792,939.5240369331707
2025-02-11 10:00:00,0.6,325.0,-1.047247459159663,20.0,15.0,0,16.047247459159664,104.25478503956201,28.131224374702946,1.0,1.0,0,861.5955633820308,9.8827932982525,871.4783566802834
2025-02-11 11:00:00,2.3,385.0,-0.3068389423273159,20.0,15.0,0,15.306838942327316,100.0215027922551,40.90127751872265,1.0,1.0,0,763.8809774853912,13.526424673912048,777.4074021593033
2025-02-11 12:00:00,3.6,395.0,0.5573507723816273,20.0,15.0,0,14.442649227618373,95.04857899713551,52.15475673327022,1.0,1.0,0,647.2382600545019,16.594862763245526,663.8331228177474
2025-02-11 13:00:00,4.7,352.0,1.4737015375406608,20.0,15.0,0,13.526298462459339,89.73546330638773,59.77201204013336,1.0,1.0,0,528.2961301812524,15.76328242728862,544.0594126085409
2025-02-11 14:00:00,5.0,261.0,2.2537159960931756,20.0,15.0,0,12.746284003906824,85.17807421876104,62.18072977071707,1.0,1.0,0,426.61093421903934,11.85602050466136,438.4669547237007
2025-02-11 15:00:00,3.8,139.0,2.595752806906578,20.0,15.0,0,12.404247193093422,83.16897767334133,58.80454156258998,1.0,1.0,0,362.7581333125247,8.406255345523716,371.16438865804844
2025-02-11 16:00:00,3.4,11.0,2.7736516562358635,20.0,15.0,0,12.226348343764137,82.12134067492772,50.265218635781245,1.0,1.0,0,343.56875264455846,8.294389088584468,351.8631417331429
2025-02-11 17:00:00,2.7,0.0,2.7573599675509963,20.0,15.0,0,12.242640032449003,82.21735883889485,42.54858897281995,1.0,1.0,0,355.32977142820124,12.46592348127127,367.7956949094725
2025-02-11 18:00:00,2.2,0.0,2.6340723791813687,20.0,15.0,0,12.365927620818631,82.9434720933964,36.0166029853744,1.0,1.0,0,386.08962709505874,19.832289461497762,405.9219165565565
2025-02-11 19:00:00,1.6,0.0,2.4053363786589608,20.0,15.0,0,12.59466362134104,84.28829368830709,30.487396219760164,1.0,1.0,0,428.3742623964281,26.788244388014427,455.16250678444254
2025-02-11 20:00:00,0.8,0.0,2.050237228792612,20.0,15.0,0,12.949762771207388,86.37015188451436,25.807023739526173,1.0,1.0,0,478.03182254175846,28.788412624778935,506.8202351665374
2025-02-11 21:00:00,0.4,0.0,1.6852060460372715,20.0,15.0,0,13.31479395396273,88.50296508384712,21.845173969327142,1.0,1.0,0,530.5275499847231,24.355505976241485,554.8830559609646
2025-02-11 22:00:00,-0.3,0.0,1.2460800232119145,20.0,15.0,0,13.753919976788085,91.05924676498991,18.491540542091585,1.0,1.0,0,584.3434661970695,16.57585938659561,600.9193255836651
2025-02-11 23:00:00,-0.8,0.0,0.7934887243041971,20.0,15.0,0,14.206511275695803,93.68347646717989,15.652751133954407,1.0,1.0,0,637.6357964827769,9.763829652007148,647.3996261347841
2025-02-12 00:00:00,-1.3,0.0,0.3304106578392651,20.0,15.0,0,14.669589342160736,96.35793533290905,13.249767779153244,1.0,1.0,0,689.3618883818198,3.641243537315576,693.0031319191354
2025-02-12 01:00:00,-1.8,0.0,-0.14083451141111358,20.0,15.0,0,15.140834511411114,99.0689688055286,11.21568628409772,1.0,1.0,0,738.990664222042,3.6412792798178724,742.63194350186
2025-02-12 02:00:00,-2.4,0.0,-0.6405601483990824,20.0,15.0,0,15.640560148399082,101.93258609904801,9.49387347159504,1.0,1.0,0,786.710269417966,3.643547413273645,790.3538168312396
2025-02-12 03:00:00,-3.0,0.0,-1.1624663959633261,20.0,15.0,0,16.162466395963325,104.91137205315387,8.036390392129011,1.0,1.0,0,832.6799906824605,3.710467670513826,836.3904583529743
2025-02-12 04:00:00,-3.6,0.0,-1.7016469204133746,20.0,15.0,0,16.701646920413374,107.97640690692485,6.802657601023724,1.0,1.0,0,877.043350295253,4.617656316705069,881.6610066119581
2025-02-12 05:00:00,-4.1,0.0,-2.2321607435362205,20.0,15.0,0,17.23216074353622,110.98036645347334,5.758325339954809,1.0,1.0,0,919.5404791986426,10.107525325524076,929.6480045241667
2025-02-12 06:00:00,-4.5,0.0,-2.733805011185936,20.0,15.0,0,17.733805011185936,113.81044956749936,4.874317166246279,1.0,1.0,0,959.7332969785831,23.752842167053664,983.4861391456368
2025-02-12 07:00:00,-4.4,8.0,-3.1023660379619566,20.0,15.0,0,18.102366037961957,115.88347334242046,4.481110484350454,1.0,1.0,0,994.4484583892918,33.07540546238968,1027.5238638516814
2025-02-12 08:00:00,-3.8,57.0,-3.2566821240675647,20.0,15.0,0,18.256682124067567,116.74990591758531,6.323194965060296,1.0,1.0,0,1014.6436495882957,24.275679595530505,1038.9193291838262
2025-02-12 09:00:00,-3.6,126.0,-3.3326237693814083,20.0,15.0,0,18.332623769381406,117.17596288747507,10.945137769231263,1.0,1.0,0,1014.9562219031808,12.104446876248792,1027.0606687794295
2025-02-12 10:00:00,-2.8,218.0,-3.2148078086766843,20.0,15.0,0,18.214807808676685,116.51488479434428,18.941063827178954,1.0,1.0,0,987.8804424774047,9.8827932982525,997.7632357756572
2025-02-12 11:00:00,-1.9,335.0,-2.9239733509857997,20.0,15.0,0,17.9239733509858,114.88073039194987,30.902661555168038,1.0,1.0,0,926.8796662719047,13.526424673912048,940.4060909458168
2025-02-12 12:00:00,-0.9,378.0,-2.476272030663396,20.0,15.0,0,17.476272030663395,112.35879044752815,42.936544622091645,1.0,1.0,0,840.1123158235721,16.594862763245526,856.7071785868176
2025-02-12 13:00:00,-0.2,346.0,-1.9727624399641897,20.0,15.0,0,16.97276243996419,109.51299725702408,51.702646390503595,1.0,1.0,0,745.3518400466874,15.76328242728862,761.1151224739759
2025-02-12 14:00:00,-0.4,261.0,-1.6248686198294044,20.0,15.0,0,16.624868619829403,107.54070048446937,55.35015921684539,1.0,1.0,0,664.1193755992246,11.85602050466136,675.9753961038859
2025-02-12 15:00:00,-0.6,137.0,-1.3981684836684503,20.0,15.0,0,16.39816848366845,106.25276469327942,52.93381589771106,1.0,1.0,0,613.2241616322385,8.406255345523716,621.6304169777623
2025-02-12 16:00:00,-0.7,30.0,-1.2437341617967645,20.0,15.0,0,16.243734161796766,105.37413994127861,46.139095592895565,1.0,1.0,0,597.754536876024,8.294389088584468,606.0489259646084
2025-02-12 17:00:00,-0.7,0.0,-1.1234605909899942,20.0,15.0,0,16.123460590989993,104.68915782745974,39.05590122236717,1.0,1.0,0,607.5509388940865,12.46592348127127,620.0168623753577
2025-02-12 18:00:00,-0.6,0.0,-1.007671518170028,20.0,15.0,0,16.007671518170028,104.02912441470019,33.06010663386681,1.0,1.0,0,630.9350125290919,19.832289461497762,650.7673019905897
2025-02-12 19:00:00,-0.3,0.0,-0.8511351325081478,20.0,15.0,0,15.851135132508148,103.13588791676526,27.98477608850321,1.0,1.0,0,659.7910258196468,26.788244388014427,686.5792702076612
2025-02-12 20:00:00,-0.1,0.0,-0.6849846293897889,20.0,15.0,0,15.684984629389788,102.18660795843732,23.68860153407381,1.0,1.0,0,689.6825931521971,28.788412624778935,718.4710057769761
2025-02-12 21:00:00,0.0,0.0,-0.5334665657606437,20.0,15.0,0,15.533466565760644,101.31985467300018,20.05196828680925,1.0,1.0,0,718.4496679136453,24.355505976241485,742.8051738898868
2025-02-12 22:00:00,-0.7,0.0,-0.570303631006819,20.0,15.0,0,15.57030363100682,101.53067458572995,16.973624702870186,1.0,1.0,0,748.0996600395501,16.57585938659561,764.6755194261458
2025-02-12 23:00:00,-0.7,0.0,-0.5989923662665928,20.0,15.0,0,15.598992366266593,101.69481898672282,14.367863116131494,1.0,1.0,0,776.7048841262762,9.763829652007148,786.4687137782834
2025-02-13 00:00:00,-0.9,0.0,-0.6655750191379519,20.0,15.0,0,15.665575019137952,102.07563349050542,12.16213355353522,1.0,1.0,0,804.0318558188935,3.641243537315576,807.6730993562091
2025-02-13 01:00:00,-0.8,0.0,-0.6953097196402784,20.0,15.0,0,15.695309719640278,102.24563481950658,10.295023788746507,1.0,1.0,0,828.770276485887,3.6412792798178724,832.411555765705
2025-02-13 02:00:00,-1.0,0.0,-0.7627069710616029,20.0,15.0,0,15.762706971061602,102.63081727126847,8.714549494488049,1.0,1.0,0,851.5483283991449,3.643547413273645,855.1918758124185
2025-02-13 03:00:00,-1.0,0.0,-0.8151960032453908,20.0,15.0,0,15.81519600324539,102.9306579452879,7.376706887738873,1.0,1.0,0,871.9785931146266,3.710467670513826,875.6890607851404
2025-02-13 04:00:00,-1.0,0.0,-0.856074502612785,20.0,15.0,0,15.856074502612785,103.16408967434337,6.244247570345675,1.0,1.0,0,889.9784493071174,4.617656316705069,894.5961056238225
2025-02-13 05:00:00,-1.0,0.0,-0.8879107099308955,20.0,15.0,0,15.887910709930896,103.34583543411031,5.285641453990234,1.0,1.0,0,905.6382954932521,10.107525325524076,915.7458208187762
2025-02-13 06:00:00,-1.2,0.0,-0.9569446165059826,20.0,15.0,0,15.956944616505982,103.73978144882851,4.474198895126987,1.0,1.0,0,919.9345699084686,23.752842167053664,943.6874120755223
2025-02-13 07:00:00,-1.2,6.0,-1.0107082770051385,20.0,15.0,0,16.01070827700514,104.04644232504639,4.053645159602552,1.0,1.0,0,931.8096974537775,33.07540546238968,964.8851029161672
2025-02-13 08:00:00,-1.1,36.0,-1.030459536209807,20.0,15.0,0,16.030459536209808,104.15906922621346,5.029241914905536,1.0,1.0,0,937.0499094368648,24.275679595530505,961.3255890323953
2025-02-13 09:00:00,-0.9,55.0,-1.00160198895933,20.0,15.0,0,16.00160198895933,103.99451013343118,6.698405683412728,1.0,1.0,0,934.7829675558089,12.104446876248792,946.8874144320577
2025-02-13 10:00:00,-0.8,44.0,-0.957007786870279,20.0,15.0,0,15.957007786870278,103.74014183848332,7.623073446825352,1.0,1.0,0,929.5472837070192,9.8827932982525,939.4300770052718
2025-02-13 11:00:00,-0.7,72.0,-0.900157865670022,20.0,15.0,0,15.900157865670021,103.41573981361192,9.648603096457922,1.0,1.0,0,918.631142536658,13.526424673912048,932.15756721057
2025-02-13 12:00:00,-0.6,66.0,-0.8337631808288547,20.0,15.0,0,15.833763180828855,103.0366927160333,11.096859366744201,1.0,1.0,0,905.5545063419829,16.594862763245526,922.1493691052284
2025-02-13 13:00:00,-0.5,55.0,-0.759935026589915,20.0,15.0,0,15.759935026589915,102.61497929686269,11.834532970021515,1.0,1.0,0,893.134797891517,15.76328242728862,908.8980803188056
2025-02-13 14:00:00,-0.5,36.0,-0.7024376022559122,20.0,15.0,0,15.702437602255912,102.28638098998366,11.615621249849333,1.0,1.0,0,884.4639061751104,11.85602050466136,896.3199266797718
2025-02-13 15:00:00,-0.4,23.0,-0.6355386414671426,20.0,15.0,0,15.635538641467143,101.90386726566271,10.853295096430358,1.0,1.0,0,879.8487333528888,8.406255345523716,888.2549886984125
2025-02-13 16:00:00,-0.3,7.0,-0.561317756725326,20.0,15.0,0,15.561317756725327,101.47925372672769,9.49781977555029,1.0,1.0,0,879.688997565139,8.294389088584468,887.9833866537234
2025-02-13 17:00:00,-0.3,0.0,-0.5035144735681467,20.0,15.0,0,15.503514473568147,101.1483925898582,8.039730866307995,1.0,1.0,0,883.1347404305288,12.46592348127127,895.6006639118001
2025-02-13 18:00:00,-0.3,0.0,-0.4584972313812374,20.0,15.0,0,15.458497231381237,100.89061304238922,6.805485251368703,1.0,1.0,0,888.5221344329846,19.832289461497762,908.3544238944824
2025-02-13 19:00:00,-0.2,0.0,-0.4013178462214978,20.0,15.0,0,15.401317846221497,100.56305753220519,5.760718894296214,1.0,1.0,0,894.3939308021279,26.788244388014427,921.1821751901423
2025-02-13 20:00:00,0.0,0.0,-0.3125466528978321,20.0,15.0,0,15.312546652897833,100.05423108408218,4.87634326625381,1.0,1.0,0,899.5135763407025,28.788412624778935,928.3019889654814
2025-02-13 21:00:00,0.0,0.0,-0.24341157802317823,20.0,15.0,0,15.243411578023178,99.65770644917492,4.127735459177257,1.0,1.0,0,904.0550795104813,24.355505976241485,928.4105854867228
2025-02-13 22:00:00,-0.1,0.0,-0.21168904926595708,20.0,15.0,0,15.211689049265956,99.4756880281649,3.4940526313765154,1.0,1.0,0,908.5229042048956,16.57585938659561,925.0987635914912
2025-02-13 23:00:00,-0.1,0.0,-0.1869835190288281,20.0,15.0,0,15.186983519028828,99.33389974131849,2.957651698266182,1.0,1.0,0,912.7615239652933,9.763829652007148,922.5253536173005
2025-02-14 00:00:00,0.1,0.0,-0.12350298934823874,20.0,15.0,0,15.123502989348239,98.96944695657724,2.503598111174012,1.0,1.0,0,915.8851611944151,3.641243537315576,919.5264047317307
2025-02-14 01:00:00,0.0,0.0,-0.0961842248160677,20.0,15.0,0,15.096184224816067,98.81254754388706,2.1192500475794613,1.0,1.0,0,918.6958746345446,3.6412792798178724,922.3371539143625
2025-02-14 02:00:00,0.0,0.0,-0.07490834960586958,20.0,15.0,0,15.07490834960587,98.69033007371719,1.7939064357495784,1.0,1.0,0,921.2201688596424,3.643547413273645,924.863716272916
2025-02-14 03:00:00,0.0,0.0,-0.05833868133163779,20.0,15.0,0,15.058338681331637,98.5951323805096,1.5185090140256767,1.0,1.0,0,923.4802106579926,3.710467670513826,927.1906783285065
2025-02-14 04:00:00,-0.1,0.0,-0.06755413239729217,20.0,15.0,0,15.067554132397293,98.6480794817672,1.2853901294544006,1.0,1.0,0,925.8967899500504,4.617656316705069,930.5144462667555
2025-02-14 05:00:00,-0.1,0.0,-0.07473113290358002,20.0,15.0,0,15.07473113290358,98.68931197865037,1.0880592539379308,1.0,1.0,0,928.2685798623347,10.107525325524076,938.3761051878588
2025-02-14 06:00:00,-0.1,0.0,-0.08032058651798087,20.0,15.0,0,15.080320586517981,98.72142221425756,0.9210222740565744,1.0,1.0,0,930.4861139962678,23.752842167053664,954.2389561633215
2025-02-14 07:00:00,0.1,11.0,-0.04043381398409851,20.0,15.0,0,15.040433813984098,98.49224914741772,1.267877385684348,1.0,1.0,0,930.1570355041337,33.07540546238968,963.2324409665233
2025-02-14 08:00:00,-0.5,100.0,-0.14208949445767702,20.0,15.0,0,15.142089494457677,99.07617468399856,5.511861058913553,1.0,1.0,0,918.4006098840579,24.275679595530505,942.6762894795884
2025-02-14 09:00:00,1.0,199.0,0.11053980737873624,20.0,15.0,0,14.889460192621264,97.62414050696256,13.498555441340583,1.0,1.0,0,880.770886018673,12.104446876248792,892.8753328949217
2025-02-14 10:00:00,1.7,209.0,0.4621271573257338,20.0,15.0,0,14.537872842674266,95.59828684625572,20.703008880604557,1.0,1.0,0,826.4546782238345,9.8827932982525,836.3374715220871
2025-02-14 11:00:00,1.7,147.0,0.7359436607824555,20.0,15.0,0,14.264056339217545,94.01639617947227,24.049498920798456,1.0,1.0,0,774.5120754914489,13.526424673912048,788.0385001653609
2025-02-14 12:00:00,1.8,129.0,0.971312089785284,20.0,15.0,0,14.028687910214716,92.65365452039077,26.083288898295706,1.0,1.0,0,728.9886575357466,16.594862763245526,745.5835202989921
2025-02-14 13:00:00,1.9,112.0,1.1767371282958328,20.0,15.0,0,13.823262871704166,91.46199081570235,27.05028852268278,1.0,1.0,0,691.6696836291586,15.76328242728862,707.4329660564472
2025-02-14 14:00:00,2.0,78.0,1.3588422308431811,20.0,15.0,0,13.64115776915682,90.40379124907855,26.35970318504244,1.0,1.0,0,665.4953741184702,11.85602050466136,677.3513946231316
2025-02-14 15:00:00,1.9,48.0,1.478545905615495,20.0,15.0,0,13.521454094384506,89.70726031006122,24.44354751049358,1.0,1.0,0,651.7942451549252,8.406255345523716,660.2005005004489
2025-02-14 16:00:00,0.9,16.0,1.3505720043361027,20.0,15.0,0,13.649427995663897,90.4518862730387,21.40119642273303,1.0,1.0,0,654.545966805985,8.294389088584468,662.8403558945695
2025-02-14 17:00:00,0.9,0.0,1.2509058298070093,20.0,15.0,0,13.74909417019299,91.03120920257044,18.115721662637895,1.0,1.0,0,668.5716405414942,12.46592348127127,681.0375640227654
2025-02-14 18:00:00,1.0,0.0,1.1954056567308795,20.0,15.0,0,13.80459434326912,91.35358825307247,15.33462732062799,1.0,1.0,0,687.7549146102248,19.832289461497762,707.5872040717226
2025-02-14 19:00:00,0.8,0.0,1.107942235092872,20.0,15.0,0,13.892057764907127,91.86130764125153,12.980481784919917,1.0,1.0,0,709.6339256121826,26.788244388014427,736.422170000197
2025-02-14 20:00:00,0.7,0.0,1.017705732138228,20.0,15.0,0,13.982294267861771,92.38471448067382,10.987740611210208,1.0,1.0,0,732.2303062809965,28.788412624778935,761.0187189057755
2025-02-14 21:00:00,0.7,0.0,0.9474294729755259,20.0,15.0,0,14.052570527024475,92.79205755507162,9.300921625227868,1.0,1.0,0,753.977531227813,24.355505976241485,778.3330372040544
2025-02-14 22:00:00,0.8,0.0,0.9148181890011442,20.0,15.0,0,14.085181810998856,92.98099790393692,7.8730601803953,1.0,1.0,0,773.6509973134899,16.57585938659561,790.2268567000856
2025-02-14 23:00:00,0.4,0.0,0.8009408087334936,20.0,15.0,0,14.199059191266507,93.64035130656902,6.664401561668623,1.0,1.0,0,792.7261502219923,9.763829652007148,802.4899798739995
2025-02-15 00:00:00,0.4,0.0,0.7122530158069271,20.0,15.0,0,14.287746984193072,94.1534075923068,5.641294129284959,1.0,1.0,0,810.3543163047631,3.9325427350281226,814.2868590397912
2025-02-15 01:00:00,0.1,0.0,0.5768231281482641,20.0,15.0,0,14.423176871851735,94.93611420616419,4.775252385172427,1.0,1.0,0,827.3673844245644,3.932542753597313,831.2999271781617
2025-02-15 02:00:00,0.1,0.0,0.47135022558842493,20.0,15.0,0,14.528649774411575,95.54506315510604,4.042163875788775,1.0,1.0,0,843.0014430654439,3.9325464070694593,846.9339894725134
2025-02-15 03:00:00,-0.3,0.0,0.30072815971057015,20.0,15.0,0,14.69927184028943,96.52900761752238,3.4216178498682126,1.0,1.0,0,858.5383282356635,3.9328850589504474,862.4712132946139
2025-02-15 04:00:00,-0.2,0.0,0.1899674828884955,20.0,15.0,0,14.810032517111505,97.16699369583895,2.896336979472959,1.0,1.0,0,872.6194197147424,3.9475453636052915,876.5669650783477
2025-02-15 05:00:00,-0.1,0.0,0.12582690273880448,20.0,15.0,0,14.874173097261195,97.53617872743213,2.4516963222487416,1.0,1.0,0,884.6232881901733,4.241356372791042,888.8646445629644
2025-02-15 06:00:00,-0.2,0.0,0.05375424699871139,20.0,15.0,0,14.946245753001289,97.95078725993349,2.07531613176509,1.0,1.0,0,895.1627744824904,6.917811100481536,902.0805855829719
2025-02-15 07:00:00,-0.2,8.0,-0.0023759937297088904,20.0,15.0,0,15.002375993729709,98.27351509404063,2.1118072607122036,1.0,1.0,0,903.1297694651822,17.491599884681193,920.6213693498635
2025-02-15 08:00:00,-0.5,66.0,-0.1124500342415676,20.0,15.0,0,15.112450034241567,98.9059708848578,4.717099427553768,1.0,1.0,0,902.2521843875909,32.94216985834664,935.1943542459376
2025-02-15 09:00:00,-0.7,118.0,-0.24241562657375576,20.0,15.0,0,15.242415626573756,99.65199255666398,9.230517166501244,1.0,1.0,0,889.7897741690717,33.6457783321065,923.4355525011782
2025-02-15 10:00:00,-0.5,171.0,-0.2993930882686838,20.0,15.0,0,15.299393088268683,99.97880565384531,15.403514591258123,1.0,1.0,0,863.0098608340053,20.45638957543381,883.4662504094391
2025-02-15 11:00:00,-0.3,304.0,-0.29952733666839576,20.0,15.0,0,15.299527336668396,99.97957550377417,26.532216709076096,1.0,1.0,0,809.9855290638885,14.023237091729635,824.0087661556181
2025-02-15 12:00:00,0.3,227.0,-0.1669123592700604,20.0,15.0,0,15.16691235927006,99.21868791996478,32.53471763621265,1.0,1.0,0,753.1252858033976,16.187111167138692,769.3123969705363
2025-02-15 13:00:00,0.3,161.0,-0.06363171102524015,20.0,15.0,0,15.06363171102524,98.62554381080872,34.686231799803124,1.0,1.0,0,706.3600611301405,18.159674824250935,724.5197359543914
2025-02-15 14:00:00,0.4,80.0,0.03892326039680769,20.0,15.0,0,14.961076739603193,98.03607427676681,32.91216214187675,1.0,1.0,0,678.7460377597911,15.956135306517156,694.7021730663082
2025-02-15 15:00:00,0.1,84.0,0.05243338736958555,20.0,15.0,0,14.947566612630414,97.95838341072154,31.587989638660318,1.0,1.0,0,664.1644878059302,11.454563705756744,675.619051511687
2025-02-15 16:00:00,-0.7,56.0,-0.11400428870749707,20.0,15.0,0,15.114004288707497,98.91489716412615,29.22428652777665,1.0,1.0,0,664.8549023851505,8.578219213268083,673.4331215984186
2025-02-15 17:00:00,-1.0,0.0,-0.30998584624749237,20.0,15.0,0,15.309985846247493,100.0395474782039,24.737824468729915,1.0,1.0,0,683.0029070058698,9.829604850928533,692.8325118567983
2025-02-15 18:00:00,-1.0,0.0,-0.4626164367271943,20.0,15.0,0,15.462616436727194,100.91420441955164,20.94011632633174,1.0,1.0,0,709.894323430426,15.611572292824235,725.5058957232502
2025-02-15 19:00:00,-2.2,0.0,-0.8469243204277513,20.0,15.0,0,15.846924320427751,103.11184507393597,17.725425787323402,1.0,1.0,0,744.9788626816933,23.95778793304728,768.9366506147405
2025-02-15 20:00:00,-2.9,0.0,-1.3010630530442762,20.0,15.0,0,16.301063053044277,105.70042066615987,15.004248994874086,1.0,1.0,0,785.23210665095,30.315392793548614,815.5474994444986
2025-02-15 21:00:00,-3.3,0.0,-1.7432263404005188,20.0,15.0,0,16.74322634040052,108.21226202231516,12.70082256986928,1.0,1.0,0,827.3915114503951,30.312658201828594,857.7041696522238
2025-02-15 22:00:00,-2.3,0.0,-1.8663842379103923,20.0,15.0,0,16.866384237910392,108.9104428552952,10.75101419647259,1.0,1.0,0,863.9977860905668,23.929786169499145,887.927572260066
2025-02-15 23:00:00,-2.0,0.0,-1.895939939853931,20.0,15.0,0,16.895939939853932,109.07790077365061,9.100537041353599,1.0,1.0,0,894.2655065749776,15.42369384817812,909.6892004231557
2025-02-16 00:00:00,-1.8,0.0,-1.874718100286065,20.0,15.0,0,16.874718100286064,108.95766483271245,7.70343829219592,1.0,1.0,0,918.5790057531643,3.9325427350281226,922.5115484881925
2025-02-16 01:00:00,-1.3,0.0,-1.7475909065480977,20.0,15.0,0,16.747590906548098,108.23701542597681,6.520819733166409,1.0,1.0,0,936.3328744061856,3.932542753597313,940.2654171597829
2025-02-16 02:00:00,-1.2,0.0,-1.626464226822439,20.0,15.0,0,16.62646422682244,107.54975784106159,5.519754735431456,1.0,1.0,0,949.2227123621722,3.9325464070694593,953.1552587692416
2025-02-16 03:00:00,-1.3,0.0,-1.5542505954941164,20.0,15.0,0,16.554250595494118,107.13973519570223,4.672371509421154,1.0,1.0,0,959.2415101557806,3.9328850589504474,963.174395214731
2025-02-16 04:00:00,-1.7,0.0,-1.5864902496386268,20.0,15.0,0,16.586490249638626,107.32281612571926,3.955077094624581,1.0,1.0,0,968.7951305186642,3.9475453636052915,972.7426758822695
2025-02-16 05:00:00,-1.2,0.0,-1.5009989090680254,20.0,15.0,0,16.500998909068024,106.8372365056695,3.347900481133174,1.0,1.0,0,975.5823653725272,4.241356372791042,979.8237217453183
2025-02-16 06:00:00,-1.3,0.0,-1.4565381077786763,20.0,15.0,0,16.456538107778677,106.58458326984255,2.8339365740317257,1.0,1.0,0,980.955588671943,6.917811100481536,987.8733997724246
2025-02-16 07:00:00,-1.4,12.0,-1.4440319226114087,20.0,15.0,0,16.44403192261141,106.51350048567453,2.9315106421205326,1.0,1.0,0,984.0257922312318,17.491599884681193,1001.517392115913
2025-02-16 08:00:00,-0.8,103.0,-1.3015725656527475,20.0,15.0,0,16.301572565652748,105.70331986726424,7.053254988082934,1.0,1.0,0,970.5392805447343,32.94216985834664,1003.481450403081
2025-02-16 09:00:00,-0.6,168.0,-1.1463852635117744,20.0,15.0,0,16.146385263511775,104.81976656820714,13.427343166255605,1.0,1.0,0,938.624235186951,33.6457783321065,972.2700135190574
2025-02-16 10:00:00,-0.5,122.0,-1.0034053493887862,20.0,15.0,0,16.003405349388785,104.00479479338881,16.781124351556436,1.0,1.0,0,904.0917892197416,20.45638957543381,924.5481787951754
2025-02-16 11:00:00,-0.2,145.0,-0.8256927152277423,20.0,15.0,0,15.825692715227742,102.99060519365344,20.640922819377394,1.0,1.0,0,865.5820743352314,14.023237091729635,879.605311426961
2025-02-16 12:00:00,-0.5,111.0,-0.7536497416600179,20.0,15.0,0,15.753649741660018,102.57906599256773,22.39903883648854,1.0,1.0,0,832.9298817584346,16.187111167138692,849.1169929255733
2025-02-16 13:00:00,-0.4,190.0,-0.6754226957378219,20.0,15.0,0,15.675422695737822,102.13193969537203,27.393766473009038,1.0,1.0,0,793.8907284624448,18.159674824250935,812.0504032866958
2025-02-16 14:00:00,-0.2,278.0,-0.570259567730534,20.0,15.0,0,15.570259567730535,101.53042244645509,35.52770303795583,1.0,1.0,0,740.1894394416142,15.956135306517156,756.1455747481314
2025-02-16 15:00:00,0.4,184.0,-0.35563891113106266,20.0,15.0,0,15.355638911131063,100.3012760280009,38.240623230424944,1.0,1.0,0,691.7677117717827,11.454563705756744,703.2222754775395
2025-02-16 16:00:00,-0.6,59.0,-0.40969139263669047,20.0,15.0,0,15.40969139263669,100.61103518643804,34.9887780662747,1.0,1.0,0,670.5351862417925,8.578219213268083,679.1134054550606
2025-02-16 17:00:00,-1.6,0.0,-0.6729867244888212,20.0,15.0,0,15.67298672448882,102.11801191020957,29.617361209355092,1.0,1.0,0,677.9820445659905,9.829604850928533,687.811649416919
2025-02-16 18:00:00,-2.2,0.0,-1.0107608652714632,20.0,15.0,0,16.010760865271465,104.04674221982563,25.070555003203264,1.0,1.0,0,703.3835365815751,15.611572292824235,718.9951088743993
