time,building 1,building 2,building 3,building 4,building 5,building 6,building 7,building 8,building 9,building 10,building 11,building 12,building 13,building 14,building 15,building 16,building 17,building 18,building 19,building 20,building 21,building 22,building 23,building 24,building 25,building 26,building 27,building 28,building 29,building 30,building 31,building 32,building 33,building 34,building 35,building 36,building 37,Sum
2025-01-04 18:00:00,70.90810809638758,145.45811297516332,132.80645732250272,85.0240205138278,67.22005462635701,92.579700020642,108.22485692887088,72.52938373681907,486.900728517182,79.52090623382553,77.94929844496097,84.05281090819267,111.5142745018232,55.32808689768762,110.194284471362,112.47280089140729,8.218615968495868,43.569345900554524,171.33291883544507,30.923047035153296,76.32176932093651,83.01600482313026,70.4193101114089,48.925914930657264,7.394415122494967,5.000345714658236,0.36237669897735214,76.05285179119917,64.66489528678592,80.69533518187534,193.65424302690167,174.185688393375,36.960214956363366,82.44207615248561,638.9132631387107,18.06533493261565,0.4075178738748144,3804.2093702831107
2025-01-04 19:00:00,74.1504686217764,151.62640814407894,140.6161643347934,87.17347598780998,69.612147681255,95.46872607066909,115.68012911533775,76.28955230776181,481.5914919500203,84.03811500086333,81.07279441769289,90.14224566389898,112.43909242093291,58.607445794359066,114.36132492876787,117.10053354688459,8.659103143827831,43.27454800878052,172.07593273240397,32.47970419332761,82.0830967515019,86.53347650455981,72.3964590385425,51.17764127798685,7.247997786029366,5.512680176458091,0.36435409700819765,74.56411639744505,67.61802301816522,82.76776428958063,205.20826751304955,182.0303692709733,36.46005997036938,85.43564318843175,681.9527192126277,19.1195533906527,0.41383005768679926,3947.3454560063115
2025-01-04 20:00:00,73.93379169267175,153.81052721448165,135.8337994862207,92.23215538923066,70.9428816100725,98.3588169453266,113.69504310448292,78.24609339404725,495.3281205382514,89.63918609217903,79.64088294888138,89.50267304005921,114.34959825115571,62.688736253650404,114.74975388785815,117.08549292971976,8.481870073493269,45.92084057689861,180.78079183234064,32.86943514552839,82.14712973898561,87.45147917440543,74.66707819167148,50.37967211325883,7.413808846487528,5.271415487881341,0.3666004384292092,77.79304390505746,70.4206188866346,86.20196997248696,204.1656355061286,183.38161444440385,39.45569823942695,87.84048469559607,692.1491682974026,19.37746398313539,0.42051203197490605,4016.9938843599166
2025-01-04 21:00:00,72.10894202797678,157.87838517972926,142.2874358132928,91.22504529727632,70.49772700551763,100.6134918115285,113.79103639727694,76.76407192006889,485.08339071633515,84.64564117463435,80.76728507670637,90.51361022364961,110.98664966064194,59.09628211683326,115.73336594760309,116.84215879323396,8.96404058622858,46.15438308946931,178.68869457612442,32.64660115034974,79.09298927798017,89.68110808365536,75.30329434895607,49.65039834902878,8.142507384366843,5.296912843930241,0.369657270664207,75.52837625414207,70.21915925055269,85.92320354592304,203.96422063439252,189.5548032025188,38.27786915602241,84.56803302217068,689.3064139266928,19.489910449196568,0.4280660869634887,4000.0851616516343
2025-01-04 22:00:00,70.1619849813525,151.71985164672128,135.88270465480417,89.34510752859194,67.94661170398503,93.68784188700572,112.62765424874621,73.41052597378635,478.5773794546072,85.01590492124694,78.65942952846765,89.40006471996278,112.28502888210274,59.026467862970506,113.4479676808766,112.45132198219684,8.868598902788102,44.96868942833925,170.85153050468654,31.87532892186955,83.64723055818847,85.41849287306216,74.49262386799532,46.45242653290172,7.612028149450489,4.7179246282084755,0.3740879727426696,74.20301450869319,65.07020303760164,81.9584314690042,200.4264540186282,174.81859226565396,37.19383346637434,83.54793438134959,681.4277116858511,18.52440385352664,0.4370747477364697,3900.5324634320755
2025-01-04 23:00:00,68.7852754217919,148.53952148141218,133.56515598377166,85.47234091872188,67.02055087119643,91.58809638463168,110.79479138105602,71.05955266813577,467.58200192343116,82.68914193314035,76.00964659807755,86.52703246545593,106.61813751937858,57.10524608400207,110.00095313731812,109.48577106575597,8.017866047678165,41.083626238919585,166.91597633304326,29.300567055405338,79.34966674541829,82.99785434524577,68.90062992883604,47.80400615232012,6.605544023243096,5.042140029550252,0.37930611092727967,72.19678896873278,63.03411683478503,75.96866000719754,195.69683475852182,176.0327651972278,34.64521459074884,78.63817006858274,661.9015599304464,17.53328652835924,0.44672510036808205,3785.334520832835
2025-01-05 00:00:00,65.50843390531742,131.8670111137405,115.93878245986144,81.17773496933611,60.14352750323516,94.82218228899781,102.83113112362135,61.51951536046195,466.4595074257683,67.27798766830638,73.14379637220162,70.32684136874032,105.32019215611031,45.90067610616691,93.15383000771276,124.63115961749487,9.048826953345339,34.25470210525463,147.05470226860785,29.74661375103567,75.39888273142758,72.75066358314017,55.3543105590878,41.23518612739046,5.574973515647607,3.950564439051389,0.3842416381290884,74.33892466021182,62.46222138435902,64.2534582085381,179.6563745430274,142.2825640596414,26.035130575436913,71.20469164520057,614.6071096335188,19.743658841086905,0.45570370904811075,3489.815814379261
2025-01-05 01:00:00,64.37844745853124,132.76225473130424,113.79198985326312,81.59098425190534,61.36264810904133,92.15962241425643,101.51648085453552,61.33425523135081,458.615734882872,69.26998325130603,73.60474691148163,70.95780916984005,102.24573238642687,47.267325847872044,90.30533564756217,121.29875910690325,9.22852622033622,35.65378647308764,145.01939234622975,29.562064095148,78.1294666333538,73.13842175340471,53.93572224481088,42.311371861647395,5.827915002211177,3.795712939630816,0.38939309284338375,72.7003350679688,63.28037443101618,65.140908963026,177.82496974851944,138.01402155805417,27.131966321647667,69.14736246993245,616.379939766304,21.06385775115837,0.4644791808912511,3470.602098029675
2025-01-05 02:00:00,63.847148897076806,131.14112910631957,110.58778359200893,79.76259695911381,59.99531460264651,95.72217157386459,103.68465778366179,61.51186914169603,460.3122401150372,67.90487247777143,75.5494316156842,71.97665008755835,107.24748094943553,46.2628300563515,91.74792286047807,119.42956577350289,8.915617652318703,35.18805488407426,146.40624870552605,30.056896347789735,78.4458570955824,71.84041306837305,55.50902007045479,42.33767680591219,5.862504754207557,4.127488957026188,0.3953422700069161,73.08849419850874,62.76181199231737,64.59050267383364,180.40821367717115,143.96550068366844,26.459795758014824,68.62498276222193,626.7148023930675,20.048397776185194,0.47391471887916314,3492.905202837347
2025-01-05 03:00:00,66.4244520901563,131.64618287612885,117.5565590660867,81.31799166519086,61.082280442113614,94.77051368679797,106.62138576802805,60.77664969927732,462.89080879274934,67.62586422151762,76.48882869736053,73.31773185710486,110.45728056216821,45.97468721931247,93.11410489827942,121.44629302370298,9.5078548348325,33.65982778234426,143.71850861044726,29.558473297070375,79.48695190983989,71.77490371528714,56.05618056855441,43.361423294166975,5.733566397757735,4.464551495956523,0.40403968396786155,73.17149226146816,63.52299227301094,63.56362450933192,184.7161717520626,146.89934348693322,27.24031242694633,69.25008525376164,628.2684312043453,20.030117488019187,0.48643494659536557,3526.386901758674
